0.5	1	0.2	0.1	0.05	0.01
-
[ 1.2496024]	[ 1.23942559]	[ 1.25499644]	[ 1.2566035]	[ 1.25738391]	[ 1.25799734]
[ 0.20964742]	[ 0.19788514]	[ 0.21702175]	[ 0.219646]	[ 0.22093386]	[ 0.22195464]
[-0.03705364]	[-0.02654693]	[-0.04349428]	[-0.04555371]	[-0.04656251]	[-0.04736192]
[ 0.00681506]	[ 0.00019156]	[ 0.01304606]	[ 0.01496359]	[ 0.01592497]	[ 0.01669574]
-
[ 0.4644357]	[ 0.45413498]	[ 0.46960833]	[ 0.47102033]	[ 0.47170276]	[ 0.47223714]
[ 0.10078072]	[ 0.08791749]	[ 0.10865411]	[ 0.11152872]	[ 0.1129512]	[ 0.11408348]
[ 0.01837987]	[  2.78353692e-05]	[ 0.02985732]	[ 0.03380443]	[ 0.03570264]	[ 0.03719111]
[ -1.08367981e-05]	[ -1.32598342e-09]	[-0.00717942]	[-0.01164553]	[-0.01381392]	[-0.01552594]
-
0.24430397252507277	0.24633688820157779	0.24373630188774403	0.24370910603374488	0.2437430039784638	0.24379167320896636
-
0.5	1	0.2	0.1	0.05	0.01
-
0.47868813894915219	0.47871204249034399	1.2637715488678072	1.2633228358774655	0.89799618252280899	0.87136505814731124
0.078434356506767944	0.038479215506102608	0.221809228953562	0.22468008008692211	0.29471716808551834	0.25042020849775071
-8.4983907030198996e-08	-1.7085743355260566e-08	-6.6853581303574173e-06	-0.014330794758107808	-0.30149605899852666	-0.3153530072559696
1.0603454418878682e-08	5.8894588938458984e-09	8.4916378136051371e-09	2.6657630322707691e-07	1.2801575510655319e-06	1.2650644486378857e-06
-
1.2596119469655336	1.2591227352708725	0.47844643150954175	0.47793213857749023	0.81695505345393304	0.86114668996931565
0.1652250086950717	0.092592295623442317	0.089524881963964145	0.10224740671726489	1.1624388702161758e-06	0.093856447731813439
1.2984164619898585e-07	3.9819563766695424e-08	3.7953421181444894e-06	1.9287620337232957e-06	0.27981705741858093	0.34159718740758849
-2.0076941261297239e-08	-1.0164687684654357e-08	-4.259145858281184e-08	-5.5963913868691298e-09	-4.2349972307489416e-09	-1.1763587721805991e-06
-
0.24973007579136983	0.26249769401210388	0.24570386837298319	0.24459775637255315	0.30358150317986177	0.3022880386035483
-
0.55712259104328166	0.5171912809716489	1.4855874716711375	1.5023339772987987	1.4942106897644052	1.4371395389654802
1.4248371055791926	1.3517150808785665	0.56797515140708266	0.58018147965318023	1.0967732775463814	1.2966015014674896
-
0.3804699052087861	0.3804889041713912	1.0044682587265241	1.0041116136062251	0.71374344723130312	0.69257655266610207
0.35297589225651776	0.17316691347401336	0.99820173183747607	1.0111213411192324	1.3263072459748373	1.1269589051314466
1.7869950053535681e-06	3.5926964416632391e-07	0.00014057604557652682	0.30134009544166496	6.3396938360659201	6.6310701470737694
6.2792270414333549e-07	3.4876605382303433e-07	5.0286368648233494e-07	1.5786300065085898e-05	7.5809256063137306e-05	7.4915462275199074e-05
-
2.6665835120064951	2.6655478566667639	1.012865405663383	1.0117766536423707	1.7294841326637971	1.8230373016253867
1.4447077112724505	0.80961595673739872	0.78279485863300047	0.89403909316573837	1.0164226426421347e-05	0.82066955155097587
3.4570656264090965e-06	1.0602056365296075e-06	0.00010105191332056979	5.13537614741039e-05	7.4501976769628504	9.0951087669899273
1.2587147781269528e-06	6.3727051034330646e-07	2.6702522880571174e-06	3.5086323415280108e-07	2.6551124149306704e-07	7.3751282710448306e-05
-
0.5	1	0.2	0.1	0.05	0.01
0.8830125749815313	0.8272341740794502	0.8642185188871703	0.8830127014218585	0.020774484917795502	0.009519019227195448
